Ensembl_ID	External_Gene_Name
ENSMUSG00000097660.1	GM26762
ENSMUSG00000097661.1	GM26763
ENSMUSG00000097662.1	GM2093
ENSMUSG00000097664.1	GM26765
ENSMUSG00000097665.1	GM16853
ENSMUSG00000097666.1	A330094K24RIK
ENSMUSG00000097667.1	GM26764
ENSMUSG00000097668.2	GM26761
ENSMUSG00000097669.1	GM8649
ENSMUSG00000097670.1	GM26607
ENSMUSG00000097671.1	1700015O11RIK
ENSMUSG00000097672.1	GM26609
ENSMUSG00000097673.1	GM26608
ENSMUSG00000097674.1	GM26610
ENSMUSG00000097675.1	1700101I11RIK
ENSMUSG00000097676.1	GM26612
ENSMUSG00000097677.1	GM26611
ENSMUSG00000097679.1	RPS19-PS5
ENSMUSG00000097680.1	GM26642
ENSMUSG00000097681.1	GM26643
ENSMUSG00000097682.1	4930554H23RIK
ENSMUSG00000097683.1	GM26644
ENSMUSG00000097684.1	GM26645
ENSMUSG00000097685.1	GM26646
ENSMUSG00000097686.1	GM26647
ENSMUSG00000097689.1	4930471D02RIK
ENSMUSG00000097690.1	4930505N22RIK
ENSMUSG00000097691.1	9030616G12RIK
ENSMUSG00000097692.2	A230060F14RIK
ENSMUSG00000097693.1	4930471M09RIK
ENSMUSG00000097694.5	G730013B05RIK
ENSMUSG00000097695.1	GM26905
ENSMUSG00000097697.1	4833412C05RIK
ENSMUSG00000097698.1	GM26906
ENSMUSG00000097699.1	5430400D12RIK
ENSMUSG00000097700.1	GM26738
ENSMUSG00000097701.1	GM17508
ENSMUSG00000097702.1	GM26739
ENSMUSG00000097703.1	GM26623
ENSMUSG00000097704.1	GM26741
ENSMUSG00000097705.1	GM26740
ENSMUSG00000097706.1	E030037K01RIK
ENSMUSG00000097707.1	GM26742
ENSMUSG00000097709.5	2810429I04RIK
ENSMUSG00000097710.1	2310026I22RIK
ENSMUSG00000097711.1	GM5523
ENSMUSG00000097712.1	GM10532
ENSMUSG00000097713.1	GM7741
ENSMUSG00000097714.1	GM20109
ENSMUSG00000097715.1	GPR137B-PS
ENSMUSG00000097716.1	1700026J14RIK
ENSMUSG00000097717.1	1700066J03RIK
ENSMUSG00000097718.1	GM26896
ENSMUSG00000097719.1	RPL31-PS18
ENSMUSG00000097720.1	GM26849
ENSMUSG00000097722.1	GM26841
ENSMUSG00000097723.1	GM26848
ENSMUSG00000097724.2	GM26850
ENSMUSG00000097725.2	4930593A02RIK
ENSMUSG00000097726.5	9530036O11RIK
ENSMUSG00000097727.5	F630040K05RIK
ENSMUSG00000097728.1	GM26840
ENSMUSG00000097729.1	2310015A10RIK
ENSMUSG00000097730.1	GM26588
ENSMUSG00000097731.1	2700016F22RIK
ENSMUSG00000097732.2	D930048G16RIK
ENSMUSG00000097734.1	B930082K07RIK
ENSMUSG00000097735.5	D930032P07RIK
ENSMUSG00000097736.5	9530059O14RIK
ENSMUSG00000097737.1	GM26530
ENSMUSG00000097738.1	4930445N18RIK
ENSMUSG00000097739.1	GM2539
ENSMUSG00000097740.1	E030044B06RIK
ENSMUSG00000097742.1	GM26535
ENSMUSG00000097743.1	GM16973
ENSMUSG00000097744.1	D030040B21RIK
ENSMUSG00000097745.1	AI115009
ENSMUSG00000097746.1	GM6225
ENSMUSG00000097747.1	GM26534
ENSMUSG00000097748.1	GM26533
ENSMUSG00000097749.1	GM16938
ENSMUSG00000097750.1	GM4673
ENSMUSG00000097751.1	GM26690
ENSMUSG00000097752.2	GM26688
ENSMUSG00000097753.1	GM26689
ENSMUSG00000097754.1	PTGS2OS2
ENSMUSG00000097755.1	2010110K18RIK
ENSMUSG00000097756.1	A730056A06RIK
ENSMUSG00000097757.1	GM17518
ENSMUSG00000097759.1	GM26753
ENSMUSG00000097760.2	6030442K20RIK
ENSMUSG00000097761.1	4930534D22RIK
ENSMUSG00000097762.1	4732463B04RIK
ENSMUSG00000097763.1	GM26636
ENSMUSG00000097764.1	GM26635
ENSMUSG00000097766.1	5730420D15RIK
ENSMUSG00000097767.6	MIAT
ENSMUSG00000097768.1	2310043M15RIK
ENSMUSG00000097769.5	SNHG4
ENSMUSG00000097770.1	GM26776
ENSMUSG00000097772.5	5430416N02RIK
ENSMUSG00000097773.1	GM10614
ENSMUSG00000097774.1	GM26565
ENSMUSG00000097775.1	4931440J10RIK
ENSMUSG00000097776.1	GM26795
ENSMUSG00000097777.5	GM16794
ENSMUSG00000097779.1	4833407H14RIK
ENSMUSG00000097780.1	GM26746
ENSMUSG00000097781.1	9330136K24RIK
ENSMUSG00000097783.1	GM26747
ENSMUSG00000097784.1	A430105J06RIK
ENSMUSG00000097785.1	B230217O12RIK
ENSMUSG00000097786.3	4933429H19RIK
ENSMUSG00000097787.1	2700046G09RIK
ENSMUSG00000097788.1	GM16596
ENSMUSG00000097789.1	GM2115
ENSMUSG00000097790.1	GM16399
ENSMUSG00000097791.1	GM17315
ENSMUSG00000097792.1	GM27042
ENSMUSG00000097793.1	GM17259
ENSMUSG00000097794.1	GM2990
ENSMUSG00000097795.1	GM7678
ENSMUSG00000097796.1	GM16702
ENSMUSG00000097797.4	GM26901
ENSMUSG00000097798.1	GM26898
ENSMUSG00000097799.1	GM26899
ENSMUSG00000097800.1	B230344G16RIK
ENSMUSG00000097801.1	GM26777
ENSMUSG00000097803.1	RPL31-PS16
ENSMUSG00000097804.1	GM16685
ENSMUSG00000097805.1	GM17473
ENSMUSG00000097806.3	GM6556
ENSMUSG00000097807.1	GM26553
ENSMUSG00000097809.1	GM26554
ENSMUSG00000097810.1	G730046D07RIK
ENSMUSG00000097811.1	2810425M01RIK
ENSMUSG00000097812.1	GM26812
ENSMUSG00000097814.3	PANCT2
ENSMUSG00000097815.1	GM26809
ENSMUSG00000097816.1	GM26811
ENSMUSG00000097817.1	GM26810
ENSMUSG00000097818.1	GM26681
ENSMUSG00000097819.1	GM26813
ENSMUSG00000097820.2	E530011L22RIK
ENSMUSG00000097821.1	C130032M10RIK
ENSMUSG00000097822.5	GM26655
ENSMUSG00000097823.2	GM16701
ENSMUSG00000097824.1	GM26593
ENSMUSG00000097825.3	9630001P10RIK
ENSMUSG00000097827.1	5330439K02RIK
ENSMUSG00000097828.1	6430562O15RIK
ENSMUSG00000097831.1	4930540M05RIK
ENSMUSG00000097832.1	GM26912
ENSMUSG00000097833.1	GM5976
ENSMUSG00000097834.1	GM26911
ENSMUSG00000097835.1	GM26910
ENSMUSG00000097836.1	GM26903
ENSMUSG00000097837.1	GM26794
ENSMUSG00000097838.1	C530050E15RIK
ENSMUSG00000097839.1	GM26909
ENSMUSG00000097840.1	GM26756
ENSMUSG00000097841.1	4930511A02RIK
ENSMUSG00000097842.1	9330104G04RIK
ENSMUSG00000097843.1	GM26755
ENSMUSG00000097845.2	A230020J21RIK
ENSMUSG00000097847.1	4930478K11RIK
ENSMUSG00000097848.1	GM807
ENSMUSG00000097849.1	GM26754
ENSMUSG00000097850.2	4631405K08RIK
ENSMUSG00000097851.3	PLATR30
ENSMUSG00000097852.3	4933405D12RIK
ENSMUSG00000097853.1	GM3532
ENSMUSG00000097854.1	GM26602
ENSMUSG00000097855.5	A930007I19RIK
ENSMUSG00000097857.1	GM26603
ENSMUSG00000097858.2	9530052C20RIK
ENSMUSG00000097859.1	GM26601
ENSMUSG00000097860.1	GM26857
ENSMUSG00000097861.1	GM26858
ENSMUSG00000097862.1	GM26859
ENSMUSG00000097863.1	1010001B22RIK
ENSMUSG00000097864.1	GM26856
ENSMUSG00000097867.1	LPPOS
ENSMUSG00000097868.1	A330069E16RIK
ENSMUSG00000097869.1	C230021G24RIK
ENSMUSG00000097870.1	GM26868
ENSMUSG00000097871.1	B230104I21RIK
ENSMUSG00000097872.1	GM26702
ENSMUSG00000097873.1	GM26867
ENSMUSG00000097874.2	C030010L15RIK
ENSMUSG00000097875.1	GM26704
ENSMUSG00000097876.1	GM16892
ENSMUSG00000097877.2	GM26703
ENSMUSG00000097878.5	GM8764
ENSMUSG00000097879.1	GM26869
ENSMUSG00000097881.5	CELRR
ENSMUSG00000097882.2	0610038B21RIK
ENSMUSG00000097883.1	GM8357
ENSMUSG00000097884.1	GM26543
ENSMUSG00000097885.5	5031434O11RIK
ENSMUSG00000097886.1	GM12302
ENSMUSG00000097887.1	GM26542
ENSMUSG00000097888.1	GM26682
ENSMUSG00000097889.1	GM26541
ENSMUSG00000097890.1	4930547M16RIK
ENSMUSG00000097891.1	GM3650
ENSMUSG00000097892.2	GM26801
ENSMUSG00000097893.5	1700034P13RIK
ENSMUSG00000097895.1	GM18709
ENSMUSG00000097896.1	GM26800
ENSMUSG00000097897.1	RPL31-PS25
ENSMUSG00000097898.5	4930455B14RIK
ENSMUSG00000097899.2	GM16894
ENSMUSG00000097900.1	GM8652
ENSMUSG00000097901.5	GM26680
ENSMUSG00000097902.1	GM26531
ENSMUSG00000097903.1	GM26679
ENSMUSG00000097904.1	GM26711
ENSMUSG00000097906.1	GM9625
ENSMUSG00000097907.1	RAXOS1
ENSMUSG00000097908.5	4933404O12RIK
ENSMUSG00000097910.1	5033428I22RIK
ENSMUSG00000097911.2	GM26691
ENSMUSG00000097912.1	6330403N20RIK
ENSMUSG00000097913.1	GM26837
ENSMUSG00000097914.1	GM26838
ENSMUSG00000097915.1	A330009N23RIK
ENSMUSG00000097917.1	GM26839
ENSMUSG00000097918.1	ASCL5
ENSMUSG00000097919.1	GM27021
ENSMUSG00000097920.1	GM7784
ENSMUSG00000097921.1	GM26576
ENSMUSG00000097922.1	4930448N21RIK
ENSMUSG00000097923.1	GM26577
ENSMUSG00000097924.1	A730020E08RIK
ENSMUSG00000097925.1	GM26574
ENSMUSG00000097926.1	GM26575
ENSMUSG00000097927.1	GM6999
ENSMUSG00000097928.1	GM26578
ENSMUSG00000097929.5	TUNAR
ENSMUSG00000097930.1	C330002G04RIK
ENSMUSG00000097931.1	GM11392
ENSMUSG00000097932.1	C430039J16RIK
ENSMUSG00000097933.1	1700039M10RIK
ENSMUSG00000097934.1	6720483E21RIK
ENSMUSG00000097935.1	GM3809
ENSMUSG00000097936.1	GM4819
ENSMUSG00000097937.1	GM6967
ENSMUSG00000097938.1	GM26933
ENSMUSG00000097939.1	GM8601
ENSMUSG00000097940.1	GM21392
ENSMUSG00000097941.1	GM8984
ENSMUSG00000097942.1	GM26968
ENSMUSG00000097943.1	GM7833
ENSMUSG00000097944.1	A130014A01RIK
ENSMUSG00000097945.1	GM17799
ENSMUSG00000097946.1	GM8343
ENSMUSG00000097947.1	GM26970
ENSMUSG00000097948.1	GM21430
ENSMUSG00000097949.1	GM5354
ENSMUSG00000097950.1	GM17800
ENSMUSG00000097951.1	GM7611
ENSMUSG00000097952.1	GM4398
ENSMUSG00000097953.1	GM26952
ENSMUSG00000097954.1	GM4217
ENSMUSG00000097955.1	GM26950
ENSMUSG00000097956.1	GM26951
ENSMUSG00000097957.1	GM8993
ENSMUSG00000097958.1	GM8492
ENSMUSG00000097959.1	GM6931
ENSMUSG00000097960.1	A330074K22RIK
ENSMUSG00000097961.1	GM27000
ENSMUSG00000097962.5	1700034G24RIK
ENSMUSG00000097963.1	GM27001
ENSMUSG00000097964.1	GM21045
ENSMUSG00000097965.1	GM5839
ENSMUSG00000097966.1	GM9423
ENSMUSG00000097967.1	GM27002
ENSMUSG00000097968.1	TPI-RS2
ENSMUSG00000097969.1	GM26999
ENSMUSG00000097970.1	GM27028
ENSMUSG00000097971.3	GM26917
ENSMUSG00000097972.1	SCGB2B15
ENSMUSG00000097973.1	GM4929
ENSMUSG00000097974.1	GM10605
ENSMUSG00000097975.1	GM8079
ENSMUSG00000097976.1	GM26918
ENSMUSG00000097977.1	GM5652
ENSMUSG00000097979.1	GM4691
ENSMUSG00000097980.1	GM26972
ENSMUSG00000097981.1	GM7583
ENSMUSG00000097982.1	SCGB2B12
ENSMUSG00000097983.1	GM26971
ENSMUSG00000097984.1	GM8167
ENSMUSG00000097985.1	GM5274
ENSMUSG00000097986.1	GM26953
ENSMUSG00000097987.1	GM17786
ENSMUSG00000097988.1	GM10535
ENSMUSG00000097989.1	GM4335
ENSMUSG00000097990.1	GM19557
ENSMUSG00000097991.1	GM7656
ENSMUSG00000097992.1	GM27016
ENSMUSG00000097993.5	PTPRV
ENSMUSG00000097994.1	GM26982
ENSMUSG00000097995.1	GM24362
ENSMUSG00000097996.1	GM5313
ENSMUSG00000097997.1	GM27017
ENSMUSG00000097998.1	GM27019
ENSMUSG00000097999.1	GM9061
ENSMUSG00000098000.1	GM27026
ENSMUSG00000098001.1	GM27048
ENSMUSG00000098002.1	GM9658
ENSMUSG00000098003.2	GM6317
ENSMUSG00000098004.1	GM27027
ENSMUSG00000098005.1	GM6114
ENSMUSG00000098006.1	GM8565
ENSMUSG00000098007.1	GM8614
ENSMUSG00000098008.1	A930001A20RIK
ENSMUSG00000098009.1	GM5597
ENSMUSG00000098010.1	GM21542
ENSMUSG00000098011.1	GM21232
ENSMUSG00000098012.1	GM8907
ENSMUSG00000098013.1	GM9135
ENSMUSG00000098014.1	GM26967
ENSMUSG00000098015.1	GM6600
ENSMUSG00000098016.1	GM9211
ENSMUSG00000098017.1	GM5342
ENSMUSG00000098019.1	GM2546
ENSMUSG00000098021.1	GM9522
ENSMUSG00000098022.5	ZFP82
ENSMUSG00000098023.1	GM19200
ENSMUSG00000098024.1	GM27003
ENSMUSG00000098025.1	GM27013
ENSMUSG00000098026.2	GM27014
ENSMUSG00000098027.1	GM27004
ENSMUSG00000098028.1	GM8824
ENSMUSG00000098029.1	GM7745
ENSMUSG00000098030.1	GM6771
ENSMUSG00000098031.1	GM9341
ENSMUSG00000098033.2	GM9381
ENSMUSG00000098035.1	GM5335
ENSMUSG00000098036.1	GM8955
ENSMUSG00000098037.1	GM7765
ENSMUSG00000098038.1	GM8793
ENSMUSG00000098039.1	GM26925
ENSMUSG00000098040.1	GM20757
ENSMUSG00000098041.1	GM26981
ENSMUSG00000098042.1	GM5710
ENSMUSG00000098043.1	GM26980
ENSMUSG00000098044.1	GM9162
ENSMUSG00000098045.1	GM26979
ENSMUSG00000098046.1	GM8254
ENSMUSG00000098047.1	GM18822
ENSMUSG00000098048.1	GM8330
ENSMUSG00000098050.1	GM5345
ENSMUSG00000098051.1	GM27032
ENSMUSG00000098052.1	GM5300
ENSMUSG00000098053.1	GM27033
ENSMUSG00000098054.1	GM8192
ENSMUSG00000098055.1	GM26947
ENSMUSG00000098056.1	GM8100
ENSMUSG00000098057.1	GM6283
ENSMUSG00000098058.1	GM8529
ENSMUSG00000098059.1	GM27034
ENSMUSG00000098060.1	GM4842
ENSMUSG00000098061.1	GM26945
ENSMUSG00000098062.1	GM26931
ENSMUSG00000098064.1	GM9192
ENSMUSG00000098065.1	GM5177
ENSMUSG00000098066.1	GM26944
ENSMUSG00000098067.1	GM26943
ENSMUSG00000098068.1	GM7909
ENSMUSG00000098069.1	GM26942
ENSMUSG00000098070.1	GM8609
ENSMUSG00000098071.1	GM26996
ENSMUSG00000098072.1	GM26995
ENSMUSG00000098073.1	GM8048
ENSMUSG00000098074.1	GM26993
ENSMUSG00000098075.1	GM26994
ENSMUSG00000098076.1	GM6981
ENSMUSG00000098077.1	GM4960
ENSMUSG00000098078.1	GM26992
ENSMUSG00000098079.1	GM6773
ENSMUSG00000098080.1	GM5732
ENSMUSG00000098081.1	GM26913
ENSMUSG00000098082.1	GM20574
ENSMUSG00000098083.1	GM8957
ENSMUSG00000098084.1	GM26914
ENSMUSG00000098085.1	GM8919
ENSMUSG00000098086.1	1700120C18RIK
ENSMUSG00000098087.1	GM17750
ENSMUSG00000098088.1	GM26916
ENSMUSG00000098089.1	GM26915
ENSMUSG00000098090.5	2700099C18RIK
ENSMUSG00000098091.1	GM16470
ENSMUSG00000098092.1	GM2076
ENSMUSG00000098093.1	GM8707
ENSMUSG00000098094.5	SCGB2B17
ENSMUSG00000098095.1	GM9274
ENSMUSG00000098096.1	GM26969
ENSMUSG00000098097.5	6530403H02RIK
ENSMUSG00000098098.5	BVHT
ENSMUSG00000098099.1	GM7456
ENSMUSG00000098100.1	GM7572
ENSMUSG00000098101.1	GM27006
ENSMUSG00000098102.1	GM2467
ENSMUSG00000098103.1	GM27005
ENSMUSG00000098104.1	GM6085
ENSMUSG00000098105.1	GM8825
ENSMUSG00000098106.1	GM5350
ENSMUSG00000098107.1	GM27007
ENSMUSG00000098108.5	GM27008
ENSMUSG00000098109.1	9530085P06RIK
ENSMUSG00000098110.1	GM26956
ENSMUSG00000098111.1	GM4654
ENSMUSG00000098112.5	BIN2
ENSMUSG00000098113.1	GM2445
ENSMUSG00000098114.1	GM26957
ENSMUSG00000098115.1	GM8816
ENSMUSG00000098116.1	GM7191
ENSMUSG00000098118.1	GM26960
ENSMUSG00000098119.1	GM26959
ENSMUSG00000098120.1	GM5914
ENSMUSG00000098121.1	GM27038
ENSMUSG00000098122.1	GM27039
ENSMUSG00000098123.1	GM4518
ENSMUSG00000098124.1	GM27036
ENSMUSG00000098125.1	GM9578
ENSMUSG00000098126.1	GM27037
ENSMUSG00000098127.1	GM4665
ENSMUSG00000098128.1	GM3693
ENSMUSG00000098129.1	GM27040
ENSMUSG00000098130.1	GM17797
ENSMUSG00000098131.1	GM26989
ENSMUSG00000098132.1	RASSF10
ENSMUSG00000098134.1	RNF113A2
ENSMUSG00000098135.1	GM6946
ENSMUSG00000098136.1	GM8513
ENSMUSG00000098137.1	GM26919
ENSMUSG00000098138.1	GM9081
ENSMUSG00000098139.1	GM26988
ENSMUSG00000098140.1	GM26938
ENSMUSG00000098141.1	GM6944
ENSMUSG00000098142.1	GM7507
ENSMUSG00000098143.1	GM26937
ENSMUSG00000098144.5	1700029N11RIK
ENSMUSG00000098145.1	GM26936
ENSMUSG00000098146.1	GM26935
ENSMUSG00000098147.1	GM17798
ENSMUSG00000098149.1	GAPDH-PS14
ENSMUSG00000098150.1	4921515E04RIK
ENSMUSG00000098151.1	GM10292
ENSMUSG00000098152.1	GM27025
ENSMUSG00000098153.1	GM27024
ENSMUSG00000098154.1	GM5787
ENSMUSG00000098155.1	GM27022
ENSMUSG00000098156.1	GM27023
ENSMUSG00000098157.1	GM9022
ENSMUSG00000098158.1	GM4804
ENSMUSG00000098159.1	GM21614
ENSMUSG00000098160.3	GM26974
ENSMUSG00000098161.1	PLATR11
ENSMUSG00000098162.1	GM26976
ENSMUSG00000098163.1	GM6216
ENSMUSG00000098164.1	GM5493
ENSMUSG00000098165.1	GM26977
ENSMUSG00000098166.1	GM26978
ENSMUSG00000098167.1	GM18848
ENSMUSG00000098169.1	GM5205
ENSMUSG00000098170.1	GM3890
ENSMUSG00000098171.1	GM9621
ENSMUSG00000098172.5	GM26973
ENSMUSG00000098173.1	GM26923
ENSMUSG00000098174.1	GM8183
ENSMUSG00000098175.1	GM7545
ENSMUSG00000098176.1	CCDC166
ENSMUSG00000098177.1	GM4823
ENSMUSG00000098178.1	YAM1
ENSMUSG00000098179.1	GM8709
ENSMUSG00000098180.1	GM5430
ENSMUSG00000098181.1	RPS12L2
ENSMUSG00000098183.1	GM27010
ENSMUSG00000098184.1	GM27011
ENSMUSG00000098185.1	GM9146
ENSMUSG00000098186.1	GM7132
ENSMUSG00000098187.1	GM8927
ENSMUSG00000098188.1	SOWAHC
ENSMUSG00000098189.1	GM8604
ENSMUSG00000098190.1	GM5210
ENSMUSG00000098191.1	GM26962
ENSMUSG00000098192.1	GM3534
ENSMUSG00000098193.1	GM26963
ENSMUSG00000098194.1	GM7286
ENSMUSG00000098195.1	GM7693
ENSMUSG00000098196.1	GM26964
ENSMUSG00000098197.1	BC051537
ENSMUSG00000098198.1	GM9169
ENSMUSG00000098199.1	GM9358
ENSMUSG00000098200.1	GM7763
ENSMUSG00000098201.1	GM26983
ENSMUSG00000098202.1	B830012L14RIK
ENSMUSG00000098203.1	GM9568
ENSMUSG00000098204.1	GM26984
ENSMUSG00000098205.1	GM9149
ENSMUSG00000098206.1	A430106G13RIK
ENSMUSG00000098207.1	ARL14
ENSMUSG00000098208.1	GM8349
ENSMUSG00000098209.1	GM8245
ENSMUSG00000098210.1	GM5224
ENSMUSG00000098211.1	GM27045
ENSMUSG00000098212.1	GM20997
ENSMUSG00000098213.1	GM27044
ENSMUSG00000098214.1	GM27047
ENSMUSG00000098215.1	GM7069
ENSMUSG00000098216.1	GM5181
ENSMUSG00000098217.1	GM27046
ENSMUSG00000098218.1	GM27043
ENSMUSG00000098219.1	GM7481
ENSMUSG00000098221.1	GM27030
ENSMUSG00000098222.1	GM8318
ENSMUSG00000098223.1	GM4891
ENSMUSG00000098224.1	GM7985
ENSMUSG00000098225.1	GM9556
ENSMUSG00000098226.1	GM5272
ENSMUSG00000098227.1	GM4812
ENSMUSG00000098228.1	GM21070
ENSMUSG00000098229.1	GM7719
ENSMUSG00000098230.5	1700095B10RIK
ENSMUSG00000098231.1	GM6463
ENSMUSG00000098232.1	GM3671
ENSMUSG00000098233.1	GM26954
ENSMUSG00000098234.5	SNHG6
ENSMUSG00000098235.1	GM7497
ENSMUSG00000098236.1	GM7734
ENSMUSG00000098237.1	GM7577
ENSMUSG00000098238.1	GM8756
ENSMUSG00000098240.1	GM4575
ENSMUSG00000098241.1	H2-PA
ENSMUSG00000098242.1	GM26929
ENSMUSG00000098243.3	GM4258
ENSMUSG00000098244.1	GM26928
ENSMUSG00000098245.1	GM26927
ENSMUSG00000098246.1	GM7627
ENSMUSG00000098247.1	MIR7220
ENSMUSG00000098248.1	GM27222
ENSMUSG00000098249.1	GM27330
ENSMUSG00000098251.1	MIR7656
ENSMUSG00000098252.1	MIR6361
ENSMUSG00000098253.1	MIR7219
ENSMUSG00000098254.1	GM27611
ENSMUSG00000098255.1	GM27223
ENSMUSG00000098257.1	GM27169
ENSMUSG00000098258.1	MIR6369
ENSMUSG00000098259.1	GM27616
ENSMUSG00000098260.1	GM27522
ENSMUSG00000098261.1	GM27521
ENSMUSG00000098262.1	GM27520
ENSMUSG00000098263.1	MIR6938
ENSMUSG00000098264.1	MIR6414
ENSMUSG00000098265.1	GM27517
ENSMUSG00000098266.1	GM27516
ENSMUSG00000098267.1	MIR7060
ENSMUSG00000098268.1	GM27514
ENSMUSG00000098269.1	MIR8094
ENSMUSG00000098270.1	GM27221
ENSMUSG00000098271.1	GM27828
ENSMUSG00000098272.1	GM27233
ENSMUSG00000098273.1	MIR6346
ENSMUSG00000098274.5	RPL24
ENSMUSG00000098275.1	GM18014
ENSMUSG00000098276.1	MIR6358
ENSMUSG00000098278.1	RANBP2-PS8
ENSMUSG00000098279.1	MIR6908
ENSMUSG00000098280.1	MIR7687
ENSMUSG00000098281.1	GM27529
ENSMUSG00000098282.1	MIR6936
ENSMUSG00000098284.5	A330093E20RIK
ENSMUSG00000098285.1	MIR7670
ENSMUSG00000098286.1	MIR8091
ENSMUSG00000098287.1	MIR6355
ENSMUSG00000098288.1	MIR6900
ENSMUSG00000098289.1	MIR6715
ENSMUSG00000098290.1	OBOX4-PS1
ENSMUSG00000098291.1	MIR6973A
ENSMUSG00000098292.1	GM27194
ENSMUSG00000098293.1	MIR6991
ENSMUSG00000098294.1	GM27204
ENSMUSG00000098295.1	GM19872
ENSMUSG00000098296.1	MIR6918
ENSMUSG00000098297.1	MIR6980
ENSMUSG00000098298.1	GM27970
ENSMUSG00000098299.1	MIR7224
ENSMUSG00000098300.1	MIR6540
ENSMUSG00000098302.1	GM28039
ENSMUSG00000098303.1	GM27459
ENSMUSG00000098304.1	1700027I24RIK
ENSMUSG00000098305.1	GM27781
ENSMUSG00000098306.5	GM28040
ENSMUSG00000098307.1	GM27460
ENSMUSG00000098308.1	GM27782
ENSMUSG00000098309.1	GTPBP4-PS2
ENSMUSG00000098310.1	MIR8118
ENSMUSG00000098311.1	GM27191
ENSMUSG00000098312.1	GM27953
ENSMUSG00000098313.1	NR1H2-PS
ENSMUSG00000098314.1	GM27952
ENSMUSG00000098315.1	MIR21B
ENSMUSG00000098316.1	MIR7683
ENSMUSG00000098317.1	MIR6926
ENSMUSG00000098318.5	1190002F15RIK
ENSMUSG00000098319.1	MIR7038
ENSMUSG00000098320.1	VIS1
ENSMUSG00000098322.1	5830468F06RIK
ENSMUSG00000098323.1	GM27275
ENSMUSG00000098325.1	MIR7048
ENSMUSG00000098326.1	DLX6OS1
ENSMUSG00000098327.1	MIR7087
ENSMUSG00000098328.1	GM27271
ENSMUSG00000098329.1	MIR6966
ENSMUSG00000098330.1	GTPBP4-PS1
ENSMUSG00000098331.1	MIR7069
ENSMUSG00000098332.2	2310009A05RIK
ENSMUSG00000098333.1	GM27158
ENSMUSG00000098334.1	MIR7043
ENSMUSG00000098335.1	GM27156
ENSMUSG00000098336.1	MIR6388
ENSMUSG00000098338.1	MIR6941
ENSMUSG00000098339.1	MIR6977
ENSMUSG00000098340.1	GM27253
ENSMUSG00000098341.1	MIR6944
ENSMUSG00000098342.1	GM27849
ENSMUSG00000098343.1	MIR6240
ENSMUSG00000098344.1	MIR3473F
ENSMUSG00000098345.1	GM27847
ENSMUSG00000098346.1	MIR6986
ENSMUSG00000098347.1	MIR6339
ENSMUSG00000098348.5	BTG1-PS2
ENSMUSG00000098349.1	GM27711
ENSMUSG00000098350.1	GM27551
ENSMUSG00000098351.1	GM27507
ENSMUSG00000098353.1	MIR7057
ENSMUSG00000098354.1	RPAP3-PS2
ENSMUSG00000098355.1	GM27553
ENSMUSG00000098356.1	GM27552
ENSMUSG00000098357.1	MIR7094-2
ENSMUSG00000098358.1	GM27164
ENSMUSG00000098359.1	MIR7649
ENSMUSG00000098360.1	4930535O05RIK
ENSMUSG00000098361.1	MIR7086
ENSMUSG00000098362.1	MIR130C
ENSMUSG00000098363.1	MIR6993
ENSMUSG00000098364.1	GM27646
ENSMUSG00000098365.1	GM27647
ENSMUSG00000098366.1	MIR145B
ENSMUSG00000098367.1	GM27645
ENSMUSG00000098368.1	GM27648
ENSMUSG00000098369.5	GM2274
ENSMUSG00000098370.1	GM19541
ENSMUSG00000098371.1	GM28037
ENSMUSG00000098373.1	GM27679
ENSMUSG00000098374.1	GM28043
ENSMUSG00000098376.1	MIR6907
ENSMUSG00000098378.1	GM27864
ENSMUSG00000098379.1	MIR6347
ENSMUSG00000098380.1	MIR6939
ENSMUSG00000098381.1	MIR7225
ENSMUSG00000098382.1	GTPBP4-PS4
ENSMUSG00000098383.1	GM27197
ENSMUSG00000098385.1	GM27500
ENSMUSG00000098386.1	RANBP2-PS10
ENSMUSG00000098387.2	PET117
ENSMUSG00000098388.1	MIR8109
ENSMUSG00000098389.1	MIR6983
ENSMUSG00000098390.5	GM3434
ENSMUSG00000098391.2	GM27208
ENSMUSG00000098392.1	GM28001
ENSMUSG00000098393.1	GM28000
ENSMUSG00000098394.1	GM27999
ENSMUSG00000098395.1	GM27998
ENSMUSG00000098396.1	GM27997
ENSMUSG00000098397.1	MIR7669
ENSMUSG00000098399.1	GM27995
ENSMUSG00000098400.1	MIR7680
ENSMUSG00000098401.1	MIR6377
ENSMUSG00000098402.1	GM27409
ENSMUSG00000098403.1	GM27415
ENSMUSG00000098404.1	MRIP-PS
ENSMUSG00000098405.1	GM27414
ENSMUSG00000098406.1	MIR7222
ENSMUSG00000098407.1	MIR6348
ENSMUSG00000098408.1	MIR6237
ENSMUSG00000098409.1	GM27410
ENSMUSG00000098410.1	MIR1957B
ENSMUSG00000098412.1	GM7870
ENSMUSG00000098413.1	MIR6990
ENSMUSG00000098414.1	MIR6909
ENSMUSG00000098415.1	MIR6928
ENSMUSG00000098416.1	MIR7117
ENSMUSG00000098417.1	MIR6379
ENSMUSG00000098418.1	GM27723
ENSMUSG00000098419.1	MIR6963
ENSMUSG00000098420.1	GM27249
ENSMUSG00000098421.1	GM27190
ENSMUSG00000098422.1	MIR7016
